e, e_dot, e_int, stamp, 
1.1703266260468592, 0.0005225451074049777, 0.23405487430722371, 480806000000, 
1.1704342501062932, 0.0003587468647799537, 0.23407250014666744, 480976000000, 
1.1708948285684182, 0.001894008405196601, 0.23411038031477135, 481078000000, 
1.1593151480364061, -0.03706367356629029, 0.23337628178074116, 481180000000, 
1.1150114601420154, -0.18627789475467615, 0.22968142911645598, 481282000000, 
1.0713136038944244, -0.2933384804732723, 0.2230426808048564, 481384000000, 
1.028132890055155, -0.289595233622868, 0.21429719693943963, 481486000000, 
0.9838750513128034, -0.29146184193873675, 0.20555476968415884, 481588000000, 
0.9383165449697302, -0.299387816951416, 0.19668829908917923, 481690000000, 
0.8926504102141528, -0.30408213699550196, 0.18765613376644574, 481792000000, 
0.847057886623847, -0.3041955278196107, 0.17853498945384866, 481894000000, 
0.8008158871223761, -0.30611507697258916, 0.16936827893069173, 481996000000, 
0.7556256682063032, -0.3047740613918126, 0.1602332961301684, 482098000000, 
0.7096184145994543, -0.3039915750764059, 0.15107066466187558, 482200000000, 
0.6634719970882871, -0.3071789037267203, 0.14191440532626964, 482302000000, 
0.6174995804610289, -0.3070627804614179, 0.13270599947658468, 482404000000, 
0.5735412262013724, -0.2997692362897157, 0.12363418691671256, 482472000000, 
0.5318458925469267, -0.28551229304700737, 0.11485911328062187, 482574000000, 
0.4932612142862304, -0.26760003971714, 0.1065765555356353, 482676000000, 
0.45800796613790085, -0.24612642136341956, 0.09887433819807054, 482778000000, 
0.42626519200538937, -0.22332007426947, 0.09183562482863471, 482880000000, 
0.39757178576981655, -0.20145393456028096, 0.08545632959420711, 482982000000, 
0.372123216027616, -0.18047325325924457, 0.0797306795868548, 483084000000, 
0.3489931830159213, -0.1619286758463175, 0.07457921232089025, 483186000000, 
0.3278605576694986, -0.14754219452705794, 0.0699317971142024, 483288000000, 
0.3079386877286867, -0.1368483176241153, 0.06565282856094044, 483390000000, 
0.2889092037410431, -0.129837846428185, 0.06164722994261523, 483492000000, 
0.27055050523019886, -0.12462727499495951, 0.05782655977999524, 483594000000, 
0.25289450937666835, -0.12004898121458256, 0.05415694788986069, 483696000000, 
0.23610682641578573, -0.11481226271471041, 0.050636789401510195, 483798000000, 
0.22022736695440215, -0.10889047474088735, 0.04728191351645708, 483900000000, 
0.20560970154660607, -0.10165708289726554, 0.04412959299445293, 484002000000, 
0.19182946222560604, -0.09465968242932037, 0.041177768715107615, 484070000000, 
0.17892479547637752, -0.08894968690076184, 0.038424263949905973, 484172000000, 
